Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Provdatum,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al_filt,Al_ICPAES ,Al_ICPKJB,Al_NA,Al_NAD,Al_NI 
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632482,2011-07-10,2011,7,10,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,310.00,99.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632554,2011-07-10,2011,7,10,6.5,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,396.00,185.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632483,2011-08-07,2011,8,7,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,307.00,94.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632576,2011-08-07,2011,8,7,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,559.00,161.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632484,2011-09-06,2011,9,6,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,283.00,102.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632577,2011-09-06,2011,9,6,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,562.00,181.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632486,2012-02-28,2012,2,28,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,223.00,96.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632578,2012-02-28,2012,2,28,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,444.00,222.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632487,2012-04-12,2012,4,12,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,360.00,147.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632579,2012-04-12,2012,4,12,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,358.00,151.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632488,2012-05-13,2012,5,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,374.00,142.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632580,2012-05-13,2012,5,13,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,387.00,167.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632489,2012-06-19,2012,6,19,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,302.00,99.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632556,2012-06-19,2012,6,19,6.5,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,362.00,159.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632490,2012-07-18,2012,7,18,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,318.00,87.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632581,2012-07-18,2012,7,18,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,398.00,159.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632491,2012-08-09,2012,8,9,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,266.00,78.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632584,2012-08-09,2012,8,9,7.2,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,451.00,156.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632492,2012-09-20,2012,9,20,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,285.00,101.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632557,2012-09-20,2012,9,20,6.5,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,455.00,169.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632485,2012-10-16,2012,10,16,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,273.00,94.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632555,2012-10-16,2012,10,16,6.5,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,283.00,95.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632494,2013-02-07,2013,2,7,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,434.00,229.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632582,2013-02-07,2013,2,7,7.0,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. ITM. Stockholms Universitet,NA,NA,NA,444.00,221.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632495,2013-04-25,2013,4,25,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. Lab:SUITM,NA,NA,NA,373.00,196.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632558,2013-04-25,2013,4,25,6.5,7.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. Lab:SUITM,NA,NA,NA,421.00,194.00,NA
Geten,1907,SE649314-149514,6491396,541988,6491396,541988,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Östergötlands län,Norrköping,NA,NA,632496,2013-05-14,2013,5,14,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. Lab:SUITM,NA,NA,NA,263.00,163.00,NA
